ARMAS MEDIOS;DEPARTAMENTO;MUNICIPIO;FECHA HECHO;DELITO ;GENERO;AGRUPA EDAD PERSONA;CODIGO DANE;CANTIDAD
CONTUNDENTES;VALLE;DAGUA;4/11/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76233000;1
CONTUNDENTES;VALLE;DAGUA;5/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;76233000;1
CONTUNDENTES;VALLE;EL CAIRO;7/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76246000;1
CONTUNDENTES;VALLE;EL CERRITO;1/01/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76248000;1
CONTUNDENTES;VALLE;EL CERRITO;10/05/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76248000;1
CONTUNDENTES;VALLE;EL CERRITO;30/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76248000;1
CONTUNDENTES;VALLE;EL CERRITO;11/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76248000;1
CONTUNDENTES;VALLE;EL CERRITO;30/12/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;76248000;1
CONTUNDENTES;VALLE;EL CERRITO;30/12/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76248000;1
CONTUNDENTES;VALLE;EL DOVIO;11/12/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76250000;1
CONTUNDENTES;VALLE;FLORIDA;23/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76275000;1
CONTUNDENTES;VALLE;FLORIDA;2/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76275000;1
CONTUNDENTES;VALLE;FLORIDA;30/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76275000;1
CONTUNDENTES;VALLE;FLORIDA;4/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76275000;1
CONTUNDENTES;VALLE;FLORIDA;20/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76275000;1
CONTUNDENTES;VALLE;FLORIDA;25/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76275000;1
CONTUNDENTES;VALLE;GINEBRA;17/05/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76306000;1
CONTUNDENTES;VALLE;GUACARÍ;11/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;76318000;2
CONTUNDENTES;VALLE;GUACARÍ;2/03/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;15/03/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;29/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;15/07/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADULTOS;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;13/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;1/11/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76318000;1
CONTUNDENTES;VALLE;GUACARÍ;10/12/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76318000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;20/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;5/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;23/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;4/03/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;10/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;2/04/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;9/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;25/05/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;26/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;10/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;14/07/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;19/07/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;28/07/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;31/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;26/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;28/09/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;4/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;22/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;26/10/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;25/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;29/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;2/12/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;23/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;GUADALAJARA DE BUGA;27/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76111000;1
CONTUNDENTES;VALLE;JAMUNDÍ;16/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;29/01/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;30/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;4/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;13/02/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;17/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;14/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;24/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;28/03/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;1/05/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;3/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;11/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;16/05/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;6/06/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;7/06/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;15/06/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;15/06/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;16/06/2020;ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN);MASCULINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;18/06/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;25/06/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;28/06/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;30/06/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;31/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;31/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;8/08/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;17/08/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;23/08/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;8/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;12/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;13/09/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;16/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;23/09/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;5/10/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;12/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;12/10/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;19/10/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;20/10/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;23/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;23/10/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;26/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;29/10/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;8/11/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;9/11/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;16/11/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;18/11/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADULTOS;76364000;1
CONTUNDENTES;VALLE;JAMUNDÍ;12/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76364000;1
CONTUNDENTES;VALLE;LA CUMBRE;10/01/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76377000;1
CONTUNDENTES;VALLE;LA CUMBRE;23/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76377000;1
CONTUNDENTES;VALLE;LA CUMBRE;8/03/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADULTOS;76377000;1
CONTUNDENTES;VALLE;LA CUMBRE;18/03/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76377000;2
CONTUNDENTES;VALLE;LA CUMBRE;8/05/2020;ARTÍCULO 218. PORNOGRAFÍA CON MENORES;FEMENINO;ADOLESCENTES;76377000;1
CONTUNDENTES;VALLE;LA CUMBRE;29/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76377000;1
CONTUNDENTES;VALLE;LA CUMBRE;29/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76377000;1
CONTUNDENTES;VALLE;LA UNIÓN;15/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;76400000;1
CONTUNDENTES;VALLE;LA UNIÓN;19/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76400000;1
CONTUNDENTES;VALLE;LA UNIÓN;8/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76400000;1
CONTUNDENTES;VALLE;LA UNIÓN;20/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76400000;1
CONTUNDENTES;VALLE;LA UNIÓN;24/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76400000;1
CONTUNDENTES;VALLE;LA UNIÓN;29/10/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76400000;1
CONTUNDENTES;VALLE;LA VICTORIA;18/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76403000;1
CONTUNDENTES;VALLE;LA VICTORIA;16/12/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76403000;1
CONTUNDENTES;VALLE;OBANDO;20/11/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76497000;1
CONTUNDENTES;VALLE;PALMIRA;1/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;8/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;8/01/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;21/01/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;5/02/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;6/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;9/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;12/02/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;15/02/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;20/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;28/02/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;20/03/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;27/04/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;27/04/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;13/05/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;16/05/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;28/05/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;2/06/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;9/06/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;9/06/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;2/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;5/07/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;17/07/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;18/07/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;19/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;28/07/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;4/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;5/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;15/08/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;21/08/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;9/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;9/09/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;11/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;17/09/2020;ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;21/09/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;22/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;ADOLESCENTES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;22/09/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;MASCULINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;23/09/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;18/10/2020;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;1/11/2020;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;2/11/2020;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
CONTUNDENTES;VALLE;PALMIRA;5/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;7/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;MENORES;76520000;1
CONTUNDENTES;VALLE;PALMIRA;13/11/2020;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;76520000;1
