ARMAS_MEDIOS;DEPARTAMENTO ;MUNICIPIO ;FECHA ;DELITO ;GENERO;*AGRUPA_EDAD_PERSONA;CODIGO_DANE;CANTIDAD 
CONTUNDENTES;HUILA;AIPE;28/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;41016000;1
CONTUNDENTES;HUILA;AIPE;19/09/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;41016000;1
CONTUNDENTES;HUILA;ALGECIRAS;10/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;41020000;1
CONTUNDENTES;HUILA;ALGECIRAS;29/01/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;41020000;1
CONTUNDENTES;HUILA;ALGECIRAS;04/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;41020000;1
CONTUNDENTES;HUILA;ALTAMIRA;01/02/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADOLESCENTES;41026000;1
CONTUNDENTES;HUILA;ALTAMIRA;03/08/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;41026000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;06/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;41132000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;28/01/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;FEMENINO;ADULTOS;41132000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;10/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;41132000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;30/05/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADULTOS;41132000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;26/06/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;41132000;1
CONTUNDENTES;HUILA;CAMPOALEGRE;06/08/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADOLESCENTES;41132000;1
CONTUNDENTES;HUILA;COLOMBIA;02/07/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;41206000;1
CONTUNDENTES;HUILA;GARZÓN;08/01/2022;ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR;MASCULINO;ADOLESCENTES;41298000;1
CONTUNDENTES;HUILA;GARZÓN;25/01/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;FEMENINO;ADOLESCENTES;41298000;1
CONTUNDENTES;HUILA;GARZÓN;06/02/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;FEMENINO;ADULTOS;41298000;1
CONTUNDENTES;HUILA;GARZÓN;26/02/2022;ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS;FEMENINO;MENORES;41298000;1
CONTUNDENTES;HUILA;GARZÓN;28/03/2022;ARTÍCULO 205. ACCESO CARNAL VIOLENTO;MASCULINO;ADOLESCENTES;41298000;1
CONTUNDENTES;HUILA;GARZÓN;02/04/2022;ARTÍCULO 206. ACTO SEXUAL VIOLENTO;MASCULINO;ADOLESCENTES;41298000;1
